,REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,ILI AGE 0-4,ILI AGE 25-49,ILI AGE 25-64,ILI AGE 5-24,ILI AGE 50-64,ILI AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS,TOTAL SPECIMENS,TOTAL A,TOTAL B,PERCENT POSITIVE,PERCENT A,PERCENT B
2845,Census Regions,Mid-Atlantic,2023,43,2.85982,3.19358,2524,2182,2899,2824,717,588,8835,369,276649,7444,63,9,0.967222,0.846319,0.120903
2846,Census Regions,East North Central,2023,43,1.73886,1.59356,1524,1169,1651,1931,482,463,5569,759,349469,14404,91,24,0.798389,0.631769,0.16662
2847,Census Regions,West North Central,2023,43,1.31968,1.34591,413,303,444,575,141,153,1585,303,117764,6997,26,14,0.571674,0.371588,0.200086
2848,Census Regions,South Atlantic,2023,43,3.53908,3.63189,7292,4846,6615,9037,1769,1532,24476,975,673919,9394,147,91,2.533533,1.56483,0.968703
2849,Census Regions,East South Central,2023,43,2.60311,2.57769,939,706,952,1279,246,241,3411,325,132328,1338,16,10,1.943194,1.19581,0.747384
2850,Census Regions,West South Central,2023,43,3.74766,3.22747,1141,883,1142,1892,259,214,4389,226,135989,8764,173,130,3.45732,1.97398,1.48334
2851,Census Regions,Mountain,2023,43,2.12897,2.25548,1058,1352,1873,1721,521,564,5216,451,231259,5198,51,20,1.36591,0.981147,0.384763
2852,Census Regions,Pacific,2023,43,2.84263,2.75416,1575,3510,5179,2440,1669,2637,11831,467,429568,10856,247,82,3.030583,2.27524,0.755343
2853,Census Regions,New England,2023,44,1.53195,1.59128,623,595,878,957,283,285,2743,288,172377,5066,79,21,1.973948,1.55942,0.414528
2854,Census Regions,Mid-Atlantic,2023,44,2.91066,3.30076,2517,2169,2883,2903,714,507,8810,369,266908,7597,88,11,1.303144,1.15835,0.144794
2855,Census Regions,East North Central,2023,44,1.78243,1.62863,1548,1237,1688,2065,451,469,5770,766,354286,14085,117,22,0.986866,0.830671,0.156195
2856,Census Regions,West North Central,2023,44,1.32592,1.3452,395,296,440,574,144,136,1545,301,114853,7378,60,19,1.070751,0.813229,0.257522
2857,Census Regions,South Atlantic,2023,44,3.79555,3.88169,7357,5194,6973,9864,1779,1537,25731,968,662881,10079,210,120,3.2741300000000004,2.08354,1.19059
2858,Census Regions,East South Central,2023,44,2.99802,2.95694,1262,766,983,1423,217,151,3819,324,129154,1502,44,28,4.79361,2.92943,1.86418
2859,Census Regions,West South Central,2023,44,4.13254,3.74042,1154,842,1086,2148,244,196,4584,224,122553,9217,223,221,4.8171800000000005,2.41944,2.39774
2860,Census Regions,Mountain,2023,44,2.47323,2.57416,1177,1505,2112,2042,607,553,5884,450,228579,5622,109,20,2.294555,1.93881,0.355745
2861,Census Regions,Pacific,2023,44,3.27012,3.12605,1765,3985,5887,2832,1902,2862,13346,467,426929,16647,526,104,3.7844670000000002,3.15973,0.624737
2862,Census Regions,New England,2023,45,1.70029,1.76686,740,694,1036,974,342,335,3085,289,174604,5637,111,39,2.660987,1.96913,0.691857
2863,Census Regions,Mid-Atlantic,2023,45,3.27377,3.61342,3022,2399,3227,3184,828,638,10071,371,278711,8119,139,21,1.970683,1.71203,0.258653
2864,Census Regions,East North Central,2023,45,1.99846,1.84332,1956,1368,1915,2394,547,565,6830,761,370528,16410,279,42,1.956121,1.70018,0.255941
2865,Census Regions,West North Central,2023,45,1.54493,1.56855,504,378,541,691,163,151,1887,301,120302,8621,102,32,1.554347,1.18316,0.371187
2866,Census Regions,South Atlantic,2023,45,4.35881,4.35681,8414,6281,8406,11497,2125,1734,30051,978,689748,11225,383,240,5.55011,3.41203,2.13808
2867,Census Regions,East South Central,2023,45,3.93329,3.89864,1519,1073,1379,2259,306,240,5397,322,138433,1677,63,85,8.82528,3.75671,5.06857
2868,Census Regions,West South Central,2023,45,5.14246,4.87601,1724,1252,1631,3016,379,283,6654,225,136464,10966,431,402,7.59621,3.93033,3.66588
2869,Census Regions,Mountain,2023,45,2.81885,2.93423,1481,1722,2441,2412,719,681,7015,450,239075,6266,153,59,3.38334,2.44175,0.94159
2870,Census Regions,Pacific,2023,45,3.5674,3.44336,2104,4164,6194,3037,2030,3134,14469,456,420200,23380,921,152,4.589388,3.93926,0.650128
2871,Census Regions,New England,2023,46,1.88769,1.95671,865,825,1200,1012,375,376,3453,284,176470,6172,162,42,3.3052530000000004,2.62476,0.680493
2872,Census Regions,Mid-Atlantic,2023,46,3.411,3.92521,3150,2706,3629,3450,923,793,11022,368,280800,8962,196,28,2.49944,2.18701,0.31243
2873,Census Regions,East North Central,2023,46,2.27732,2.11779,2279,1766,2435,2716,669,607,8037,768,379499,18032,517,62,3.210963,2.86713,0.343833
2874,Census Regions,West North Central,2023,46,1.72309,1.64181,543,388,549,771,161,171,2034,300,123888,8858,124,43,1.885297,1.39986,0.485437
2875,Census Regions,South Atlantic,2023,46,4.53571,4.58805,7628,6369,8513,11101,2144,1740,28982,983,631685,10707,372,216,5.4917300000000004,3.47436,2.01737
2876,Census Regions,East South Central,2023,46,4.28038,4.23737,1650,1289,1634,2375,345,304,5963,323,140724,1905,62,120,9.5538,3.25459,6.29921
2877,Census Regions,West South Central,2023,46,5.74043,5.52053,1847,1406,1791,3402,385,289,7329,215,132759,12182,590,469,8.69315,4.84321,3.84994
2878,Census Regions,Mountain,2023,46,3.23152,3.33737,1687,2036,2869,2883,833,738,8177,450,245013,6716,323,111,6.46218,4.80941,1.65277
2879,Census Regions,Pacific,2023,46,3.85739,3.67804,2382,4783,7034,3153,2251,3407,15976,465,434362,27123,1301,159,5.3828879999999995,4.79667,0.586218
2880,Census Regions,New England,2023,47,2.21724,2.31844,917,774,1211,1000,437,503,3631,285,156614,6063,214,28,3.991428,3.52961,0.461818
2881,Census Regions,Mid-Atlantic,2023,47,3.51084,4.05679,2966,2570,3561,3185,991,743,10455,371,257716,8516,299,26,3.816348,3.51104,0.305308
2882,Census Regions,East North Central,2023,47,2.56089,2.34335,2375,1666,2387,2415,721,719,7896,762,336954,17612,711,78,4.4799,4.03702,0.44288
2883,Census Regions,West North Central,2023,47,2.00612,1.95489,635,336,478,665,142,160,1938,304,99136,8817,155,54,2.370423,1.75797,0.612453
2884,Census Regions,South Atlantic,2023,47,4.64784,4.59599,7627,6433,8815,9110,2382,2104,27656,981,601742,10994,523,316,7.63144,4.75714,2.8743
2885,Census Regions,East South Central,2023,47,4.3124,4.2691,1707,1172,1531,1643,359,325,5206,321,121946,1736,55,112,9.61981,3.1682,6.45161
2886,Census Regions,West South Central,2023,47,5.99844,5.81082,1745,1569,2140,2538,571,396,6819,230,117350,10786,539,448,9.15075,4.99722,4.15353
2887,Census Regions,Mountain,2023,47,3.49328,3.50963,1869,1739,2469,2372,730,740,7450,450,212273,6528,429,111,8.27206,6.57169,1.70037
2888,Census Regions,Pacific,2023,47,4.36251,4.10257,2555,4133,6178,3012,2045,2728,14473,465,352779,24913,1409,174,6.3541110000000005,5.65568,0.698431
2889,Census Regions,New England,2023,48,2.43851,2.53337,951,1145,1655,1359,510,632,4597,283,181458,6968,291,51,4.9081470000000005,4.17623,0.731917
2890,Census Regions,Mid-Atlantic,2023,48,3.71078,4.62726,3151,3612,4878,4070,1266,957,13056,372,282154,10591,566,48,5.797375,5.34416,0.453215
2891,Census Regions,East North Central,2023,48,2.82422,2.58958,2664,2502,3455,2977,953,869,9965,764,384812,22757,1051,139,5.229161,4.61836,0.610801
2892,Census Regions,West North Central,2023,48,2.02616,1.97124,609,560,766,857,206,216,2448,301,124186,11191,294,85,3.3866490000000002,2.62711,0.759539
2893,Census Regions,South Atlantic,2023,48,4.6796,4.57483,7335,8629,11605,10126,2976,2587,31653,980,691895,13533,805,347,8.512519999999999,5.94842,2.5641
2894,Census Regions,East South Central,2023,48,4.60965,4.49123,1597,1713,2203,2008,490,426,6234,322,138804,2080,66,134,9.61539,3.17308,6.44231
2895,Census Regions,West South Central,2023,48,5.62806,5.74392,1579,1978,2625,2735,647,432,7371,212,128327,12388,685,521,9.73522,5.52954,4.20568
2896,Census Regions,Mountain,2023,48,3.6398,3.75208,2073,2366,3392,2685,1026,899,9049,445,241173,7867,655,131,9.9911,8.32592,1.66518
2897,Census Regions,Pacific,2023,48,4.60744,4.35029,2688,5850,8915,3545,3065,4190,19338,463,444522,31377,2158,249,7.671225,6.87765,0.793575
2898,Census Regions,New England,2023,49,2.60065,2.67666,940,1121,1712,1530,591,598,4780,283,178581,7371,443,67,6.919008,6.01004,0.908968
2899,Census Regions,Mid-Atlantic,2023,49,3.9392,5.06697,3081,4035,5513,4807,1478,1051,14452,346,285220,11011,957,67,9.299792,8.69131,0.608482
2900,Census Regions,East North Central,2023,49,2.94528,2.72785,2720,2391,3419,3397,1028,911,10447,762,382975,23602,1605,176,7.5459700000000005,6.80027,0.7457
2901,Census Regions,West North Central,2023,49,2.13826,2.1283,669,525,801,925,276,205,2600,302,122163,12314,533,167,5.68459,4.32841,1.35618
2902,Census Regions,South Atlantic,2023,49,5.21107,5.06815,7462,8725,12033,13039,3308,2703,35237,976,695264,14464,1078,339,9.79674,7.45299,2.34375
2903,Census Regions,East South Central,2023,49,5.42672,5.28258,1637,1791,2370,2921,579,417,7345,322,139042,2204,138,201,15.38112,6.26134,9.11978
2904,Census Regions,West South Central,2023,49,6.00151,6.23461,1653,1947,2628,3521,681,426,8228,211,131973,13096,1117,714,13.98137,8.52932,5.45205
2905,Census Regions,Mountain,2023,49,4.27433,4.38551,2327,2514,3657,3725,1143,958,10667,444,243233,8693,1041,186,14.114849999999999,11.9752,2.13965
2906,Census Regions,Pacific,2023,49,4.87181,4.62562,2883,5993,9113,4349,3120,4103,20448,460,442060,33544,3257,290,10.574176,9.70964,0.864536
2907,Census Regions,New England,2023,50,3.248,3.33509,1022,1438,2205,2036,767,747,6010,284,180205,7617,672,65,9.675723999999999,8.82237,0.853354
2908,Census Regions,Mid-Atlantic,2023,50,4.64757,6.07052,3215,5008,6786,5929,1778,1112,17042,343,280734,12964,1647,142,13.79974,12.7044,1.09534
2909,Census Regions,East North Central,2023,50,3.34608,3.21674,3051,2889,4046,4088,1157,938,12123,764,376872,26462,2477,321,10.57365,9.36059,1.21306
2910,Census Regions,West North Central,2023,50,2.60521,2.54318,838,666,909,1155,243,224,3126,301,122917,13801,844,344,8.60807,6.1155,2.49257
2911,Census Regions,South Atlantic,2023,50,6.39579,6.11958,8043,10525,14407,16601,3882,3123,42174,972,689165,16994,1875,531,14.15793,11.0333,3.12463
2912,Census Regions,East South Central,2023,50,6.89977,6.79777,1972,2279,2911,4136,632,466,9485,321,139531,2449,196,250,18.21147,8.00327,10.2082
2913,Census Regions,West South Central,2023,50,6.99581,7.62494,1971,2317,3121,4589,804,505,10186,226,133588,12610,1413,985,19.016659999999998,11.2054,7.81126
2914,Census Regions,Mountain,2023,50,5.24299,5.4317,2830,3241,4572,4901,1331,1163,13466,450,247915,9103,1688,338,22.256359999999997,18.5433,3.71306
2915,Census Regions,Pacific,2023,50,5.33357,5.09764,3160,6674,10083,4930,3409,4295,22468,461,440753,36909,4444,364,13.026609,12.0404,0.986209
2916,Census Regions,New England,2023,51,4.13971,4.22157,1114,1885,2880,2360,995,1024,7378,284,174769,8487,1047,82,13.302684,12.3365,0.966184
2917,Census Regions,Mid-Atlantic,2023,51,5.36396,7.0156,3351,6245,8473,6366,2228,1518,19708,345,280917,13985,2449,151,18.591330000000003,17.5116,1.07973
2918,Census Regions,East North Central,2023,51,4.04862,3.87403,3198,3408,4845,4571,1437,1256,13870,754,358025,29205,3843,481,14.805679999999999,13.1587,1.64698
2919,Census Regions,West North Central,2023,51,2.87987,2.86595,855,782,1098,1128,316,304,3385,299,118111,14720,1250,446,11.52174,8.49185,3.02989
2920,Census Regions,South Atlantic,2023,51,7.88939,7.48242,9352,14588,19949,18268,5361,4459,52028,975,695337,18312,2347,882,17.633210000000002,12.8167,4.81651
2921,Census Regions,East South Central,2023,51,9.383,8.93365,2426,3452,4459,4955,1007,735,12575,323,140760,2383,226,284,21.40164,9.48384,11.9178
2922,Census Regions,West South Central,2023,51,8.0898,9.11671,2250,3048,4059,4954,1011,751,12014,207,131780,15911,2519,1356,24.354210000000002,15.8318,8.52241
2923,Census Regions,Mountain,2023,51,6.38637,6.60398,3507,4294,6083,5623,1789,1615,16828,447,254816,10339,2175,513,25.9987,21.0369,4.9618
2924,Census Regions,Pacific,2023,51,6.19129,5.90431,3744,7578,11552,5287,3974,4967,25550,459,432735,42380,6429,493,16.33318,15.1699,1.16328
2925,Census Regions,New England,2023,52,5.21112,5.31307,1337,2558,3997,2054,1439,1582,8970,285,168829,9546,1454,75,16.017169,15.2315,0.785669
2926,Census Regions,Mid-Atlantic,2023,52,6.13732,7.77338,3816,7040,10002,5697,2962,2227,21742,340,279698,14515,2824,224,20.99893,19.4557,1.54323
2927,Census Regions,East North Central,2023,52,4.93629,4.74957,3758,4195,6038,4396,1843,1928,16120,757,339399,29689,4562,632,17.49473,15.366,2.12873
2928,Census Regions,West North Central,2023,52,3.24745,3.46401,956,799,1187,855,388,358,3356,297,96882,14321,1348,504,12.93206,9.41275,3.51931
2929,Census Regions,South Atlantic,2023,52,8.76426,7.92489,9779,16360,23231,13713,6871,6321,53044,969,669334,20530,3090,1193,20.86211,15.0511,5.81101
2930,Census Regions,East South Central,2023,52,10.1552,9.58017,2665,4173,5491,3824,1318,988,12968,322,135363,2514,237,258,19.689709999999998,9.42721,10.2625
2931,Census Regions,West South Central,2023,52,7.48931,8.83055,1917,3237,4376,2923,1139,1924,11140,215,126153,14179,2072,1165,22.82958,14.6132,8.21638
2932,Census Regions,Mountain,2023,52,7.00432,7.05847,3769,4466,6455,4391,1989,1964,16579,442,234881,10080,2094,553,26.25991,20.7738,5.48611
2933,Census Regions,Pacific,2023,52,6.62623,6.28365,3514,7245,11003,3962,3758,4428,22907,457,364549,38548,5236,431,14.70119,13.5831,1.11809
2934,Census Regions,New England,2024,1,4.18203,4.29182,1042,2066,3353,1606,1287,1396,7397,284,172351,9489,1053,79,11.929642999999999,11.0971,0.832543
2935,Census Regions,Mid-Atlantic,2024,1,5.16897,6.58907,2927,6612,9178,4479,2566,1888,18472,344,280343,13933,1791,157,13.98122,12.8544,1.12682
2936,Census Regions,East North Central,2024,1,3.98648,3.88606,3084,4102,5913,3210,1811,1696,13903,755,357766,27741,3061,571,13.09253,11.0342,2.05833
2937,Census Regions,West North Central,2024,1,2.85757,2.93255,810,868,1223,824,355,331,3188,298,108711,13084,1120,367,11.36502,8.56007,2.80495
2938,Census Regions,South Atlantic,2024,1,6.77685,6.53922,7337,14925,21397,10226,6472,5755,44715,973,683797,16220,1492,644,13.16893,9.19852,3.97041
2939,Census Regions,East South Central,2024,1,8.27267,7.82006,2085,3588,4755,2711,1167,949,10500,321,134270,2493,208,193,16.08504,8.34336,7.74168
2940,Census Regions,West South Central,2024,1,7.16342,7.58931,1838,3236,4443,2711,1207,904,9896,227,130394,12695,1866,984,22.44978,14.6987,7.75108
2941,Census Regions,Mountain,2024,1,5.85379,5.94248,2890,4244,6080,3393,1836,1887,14250,450,239799,4051,629,274,22.29076,15.527,6.76376
2942,Census Regions,Pacific,2024,1,5.89777,5.53938,2681,7400,11236,3174,3836,4578,21669,460,391181,38263,4154,397,11.89396,10.8564,1.03756
2943,Census Regions,New England,2024,2,3.64787,3.73581,746,1795,2805,1680,1010,1061,6292,286,168424,8331,944,77,12.255459,11.3312,0.924259
2944,Census Regions,Mid-Atlantic,2024,2,4.49617,6.09623,2280,5843,8019,4973,2176,1552,16824,346,275974,12947,1575,166,13.447149999999999,12.165,1.28215
2945,Census Regions,East North Central,2024,2,3.31867,3.2151,2154,3253,4606,3064,1353,1219,11043,758,343473,25206,2988,610,14.27436,11.8543,2.42006
2946,Census Regions,West North Central,2024,2,2.61089,2.55163,643,730,1019,864,289,229,2755,298,107970,11599,1136,398,13.225280000000001,9.79395,3.43133
2947,Census Regions,South Atlantic,2024,2,5.43153,5.26126,5466,10649,15445,9421,4796,4325,34657,968,658720,13702,1229,618,13.479780000000002,8.96949,4.51029
2948,Census Regions,East South Central,2024,2,6.83307,6.41672,1516,2543,3486,2703,943,690,8395,326,130830,2156,174,160,15.49165,8.0705,7.42115
2949,Census Regions,West South Central,2024,2,5.54381,5.92633,1310,2194,2940,2403,746,553,7206,216,121593,12420,1929,895,22.73752,15.5314,7.20612
2950,Census Regions,Mountain,2024,2,4.63933,4.69004,2059,3383,4813,3079,1430,1348,11299,449,240915,8763,1246,423,19.04601,14.2189,4.82711
2951,Census Regions,Pacific,2024,2,4.67039,4.50433,1984,6722,10392,3224,3670,4419,20019,463,444439,35279,3155,359,9.9606,8.943,1.0176
2952,Census Regions,New England,2024,3,3.32699,3.37407,749,1571,2344,1565,773,756,5414,287,160459,7322,902,77,13.37063,12.319,1.05163
2953,Census Regions,Mid-Atlantic,2024,3,4.00789,5.53713,1890,4925,6531,4371,1606,1132,13924,346,251466,10939,1207,161,12.5057,11.0339,1.4718
2954,Census Regions,East North Central,2024,3,3.10702,2.97995,1684,2671,3799,2766,1128,917,9166,761,307589,21583,2608,777,15.68366,12.0836,3.60006
2955,Census Regions,West North Central,2024,3,2.26106,2.28131,566,623,855,795,232,171,2387,299,104633,9746,1122,395,15.565339999999999,11.5124,4.05294
2956,Census Regions,South Atlantic,2024,3,4.85108,4.78499,5041,8809,12339,9214,3530,3232,29826,976,623324,12049,955,708,13.80198,7.92597,5.87601
2957,Census Regions,East South Central,2024,3,5.86182,5.47843,1169,1784,2392,1821,608,419,5801,318,105888,1745,152,90,13.868189999999998,8.7106,5.15759
2958,Census Regions,West South Central,2024,3,5.91929,5.53516,1283,1786,2373,2259,587,402,6317,225,114125,11825,2089,935,25.57298,17.666,7.90698
2959,Census Regions,Mountain,2024,3,4.31409,4.41341,1852,2818,4004,3133,1186,1108,10097,449,228780,8550,1092,509,18.72512,12.7719,5.95322
2960,Census Regions,Pacific,2024,3,4.36779,4.25082,1932,5597,8594,3251,2997,3429,17206,460,404769,32309,3086,432,10.88861,9.55152,1.33709
2961,Census Regions,New England,2024,4,3.17271,3.09716,511,1079,1614,1363,535,534,4022,287,129861,7415,1017,71,14.672919,13.7154,0.957519
2962,Census Regions,Mid-Atlantic,2024,4,3.59701,5.07073,1950,5037,6656,4836,1619,1029,14471,349,285383,9659,1019,192,12.53748,10.5497,1.98778
2963,Census Regions,East North Central,2024,4,3.14922,3.10157,1742,2997,4202,3738,1205,914,10596,761,341633,21009,2722,1113,18.25413,12.9564,5.29773
2964,Census Regions,West North Central,2024,4,2.50532,2.52959,615,704,965,1188,261,173,2941,299,116264,11070,1289,505,16.20598,11.6441,4.56188
2965,Census Regions,South Atlantic,2024,4,4.9329,4.8486,5194,9389,12999,11347,3610,2978,32518,978,670668,13150,1015,796,13.77186,7.71863,6.05323
2966,Census Regions,East South Central,2024,4,4.77361,4.60941,1141,1851,2454,1757,603,437,5789,326,125591,1873,165,91,13.66792,8.8094,4.85852
2967,Census Regions,West South Central,2024,4,6.70889,5.98291,1373,2276,3016,3246,740,485,8120,234,135720,15756,3284,1387,29.6459,20.8429,8.803
2968,Census Regions,Mountain,2024,4,4.19197,4.29667,1921,2935,4063,3607,1128,966,10557,452,245702,9091,1181,642,20.05283,12.9909,7.06193
2969,Census Regions,Pacific,2024,4,3.8085,3.69461,1792,5538,8337,3318,2799,3141,16588,459,448978,31458,2459,486,9.36169,7.81677,1.54492
2970,Census Regions,New England,2024,5,3.52835,3.58663,760,1578,2343,2295,765,743,6141,287,171219,7617,1073,104,15.45227,14.0869,1.36537
2971,Census Regions,Mid-Atlantic,2024,5,3.93291,5.37138,2057,4583,6038,4991,1455,861,13947,345,259654,10322,973,282,12.1585,9.42647,2.73203
2972,Census Regions,East North Central,2024,5,3.5176,3.4643,1949,3212,4395,4752,1183,943,12039,755,347516,23808,2941,1615,19.13643,12.353,6.78343
2973,Census Regions,West North Central,2024,5,3.08871,3.05447,680,773,1073,1707,300,232,3692,301,120872,12185,1587,868,20.14771,13.0242,7.12351
2974,Census Regions,South Atlantic,2024,5,4.7179,4.66869,5377,8391,11547,11531,3156,2708,31163,972,667489,12400,745,738,11.95967,6.00806,5.95161
2975,Census Regions,East South Central,2024,5,4.24713,4.20304,989,1436,1964,1955,528,349,5257,322,125076,1760,139,72,11.98864,7.89773,4.09091
2976,Census Regions,West South Central,2024,5,7.72791,6.71043,1676,2334,3093,4165,759,501,9435,230,140602,17259,3315,1760,29.405,19.2074,10.1976
2977,Census Regions,Mountain,2024,5,4.06236,4.08519,1911,2595,3527,3639,932,894,9971,452,244077,8965,844,760,17.8918,9.41439,8.47741
